LineId,Date,Time,time_zone,Level,Component,log_tag,Content,EventId,EventTemplate
410,2021-12-20,15:51:31.199,PST,INFO,26127-128,DriverClassMT,AddCriticalEvent : 2021-12-20T23:27:33.077Z : /scratch/u01/app/grid_base/diag/crs/den00xrz/crs/trace/alert.log : 2021-12-20 15:27:33.077  ORAROOTAGENT(18549) CRS-5822: Agent '/scratch/u01/app/grid/product/bin/orarootagent_root' disconnected from server. Details at (:CRSAGF00117:) {0:1:11} in /scratch/u01/app/grid_base/diag/crs/den00xrz/crs/trace/ohasd_orarootagent_root.trc.,c694a7e8,AddCriticalEvent : <*> : <*>
411,2021-12-20,15:51:31.212,PST,INFO,26127-128,Global,"adding to queue2021-12-20 15:27:33.077  ORAROOTAGENT(18549) CRS-5822: Agent '/scratch/u01/app/grid/product/bin/orarootagent_root' disconnected from server. Details at (:CRSAGF00117:) {0:1:11} in /scratch/u01/app/grid_base/diag/crs/den00xrz/crs/trace/ohasd_orarootagent_root.trc., Event NameCRS-5822",073d782a,adding to queue<*>-<*>-<*> <*>:<*>:<*>.<*> ORAROOTAGENT(<*>) CRS-<*>: Agent '<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>
412,2021-12-20,15:51:31.212,PST,INFO,26127-128,Global,Setting CriticalEventsID for valid Critical Event,88c89481,Setting CriticalEventsID for valid Critical Event
413,2021-12-20,15:51:31.212,PST,INFO,26127-128,Global,Setting CriticalEventsID in getCriticalEventsID,534f2396,Setting <*> in <*>
414,2021-12-20,15:51:31.397,PST,INFO,26127-126,DriverClassMT,Instance termination/shutdown event received for the instance orcl1,65c94f3b,Instance termination<*>
415,2021-12-20,15:51:31.400,PST,INFO,26127-126,FloodControlManager,"Checking FC Event : Instance terminated, Component : orcl, Arg : null, Event Date : Mon Dec 20 15:38:37 PST 2021",d5d745ff,"Checking FC Event : Instance terminated, Component : orcl, Arg : null, Event Date : Mon Dec <*> <*>:<*>:<*> PST <*>"
416,2021-12-20,15:51:31.402,PST,INFO,26127-126,DriverClassMT,"AddCriticalEvent : 2021-12-20T23:38:37Z : /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log : Instance terminated by USER, pid = 17498",c694a7e8,AddCriticalEvent : <*> : <*>
417,2021-12-20,15:51:31.531,PST,INFO,26127-127,FloodControlManager,"Checking FC Event : ORA-ERRORCODE, Component : ASM, Arg : null, Event Date : Mon Dec 20 15:27:14 PST 2021",c0328468,Checking FC Event : <*> Component : <*> Arg : <*> Event Date : Mon Dec <*> <*>:<*>:<*> PST <*>
418,2021-12-20,15:51:31.594,PST,INFO,26127-127,DriverClassMT,"Check incidents cmd: /opt/oracle.ahf/ahf/bin/ahfctl  adrci, -ohome, /scratch/u01/app/grid/product, -adrbase, /scratch/u01/app/grid_base, -adrhome, /scratch/u01/app/grid_base/diag/asm/+asm/+ASM1, -execute, show incidents -p ""error_number = ORA-ERRORCODE and create_time between '2021-12-20 23:27:13.000000 +00:00' and '2021-12-20 23:27:16.000000 +00:00' and flood_controlled = 1"" -mode brief",81456db7,Check incidents cmd: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>
419,2021-12-20,15:51:32.213,PST,INFO,26127-128,Global,Setting CriticalEventsID: 20211220235131,f6f6a8f4,Setting <*> <*>
420,2021-12-20,15:51:32.213,PST,INFO,26127-128,Global,CriticalEventsID : 20211220235131,4e3ef687,CriticalEventsID : <*>
421,2021-12-20,15:51:32.214,PST,INFO,26127-128,Global,SRDCCriticalEventsID : {},1707c1ae,SRDCCriticalEventsID : <*>
422,2021-12-20,15:51:32.214,PST,INFO,26127-128,Global,Adding first critical event to criticalEvents and starting TrimzipHandlerThread for event at :2021-12-20T23:27:33.077Z,fba6e07f,Adding first critical event to criticalEvents and starting TrimzipHandlerThread for event at <*>
423,2021-12-20,15:51:32.219,PST,INFO,26127-128,Global,Adding critical event: 2021-12-20 15:27:33.077  ORAROOTAGENT(18549) CRS-5822: Agent '/scratch/u01/app/grid/product/bin/orarootagent_root' disconnected from server. Details at (:CRSAGF00117:) {0:1:11} in /scratch/u01/app/grid_base/diag/crs/den00xrz/crs/trace/ohasd_orarootagent_root.trc.Time: 2021-12-20T23:27:33.077Z,4eb88c49,Adding critical event: <*> <*> <*> <*> <*> <*>
424,2021-12-20,15:51:32.221,PST,INFO,26127-128,MappingAutoSrdcXMLReader,Starting MappingAutoSrdcXMLReader: /opt/oracle.ahf/tfa/resources/mappingAutoSrdc.xml,77474370,Starting <*> <*>
425,2021-12-20,15:51:32.224,PST,INFO,26127-128,MappingAutoSrdcXMLReader,Root element :auto_srdcs,65c7bef9,Root element :auto_srdcs
426,2021-12-20,15:51:32.224,PST,INFO,26127-128,MappingAutoSrdcXMLReader,Node List size  :8,9b03e47b,Node List size :<*>
427,2021-12-20,15:51:32.229,PST,INFO,26127-128,MappingAutoSrdcXMLReader,"Adding AutoSRDC : Name ->ora600Filename -> srdc_ora600.xmlParameters ->database,event_time",7518d9e9,Adding AutoSRDC : Name ->ora<*>Filename -> srdc<*>time
428,2021-12-20,15:51:32.230,PST,INFO,26127-128,MappingAutoSrdcXMLReader,"Adding AutoSRDC : Name ->ora700Filename -> srdc_ora700.xmlParameters ->database,event_time",7518d9e9,Adding AutoSRDC : Name ->ora<*>Filename -> srdc<*>time
429,2021-12-20,15:51:32.230,PST,INFO,26127-128,MappingAutoSrdcXMLReader,"Adding AutoSRDC : Name ->ora4030Filename -> srdc_ora4030.xmlParameters ->database,event_time",7518d9e9,Adding AutoSRDC : Name ->ora<*>Filename -> srdc<*>time
430,2021-12-20,15:51:32.230,PST,INFO,26127-128,MappingAutoSrdcXMLReader,"Adding AutoSRDC : Name ->ora4031Filename -> srdc_ora4031.xmlParameters ->database,event_time",7518d9e9,Adding AutoSRDC : Name ->ora<*>Filename -> srdc<*>time
431,2021-12-20,15:51:32.230,PST,INFO,26127-128,MappingAutoSrdcXMLReader,"Adding AutoSRDC : Name ->ora4020Filename -> srdc_ora4020.xmlParameters ->database,event_time",7518d9e9,Adding AutoSRDC : Name ->ora<*>Filename -> srdc<*>time
432,2021-12-20,15:51:32.231,PST,INFO,26127-128,MappingAutoSrdcXMLReader,"Adding AutoSRDC : Name ->ora4021Filename -> srdc_ora4021.xmlParameters ->database,event_time",7518d9e9,Adding AutoSRDC : Name ->ora<*>Filename -> srdc<*>time
433,2021-12-20,15:51:32.231,PST,INFO,26127-128,MappingAutoSrdcXMLReader,"Adding AutoSRDC : Name ->ora7445Filename -> srdc_ora7445.xmlParameters ->database,event_time",7518d9e9,Adding AutoSRDC : Name ->ora<*>Filename -> srdc<*>time
434,2021-12-20,15:51:32.231,PST,INFO,26127-128,MappingAutoSrdcXMLReader,"Adding AutoSRDC : Name ->ora1578Filename -> srdc_ora1578auto.xmlParameters ->database,event_time",7518d9e9,Adding AutoSRDC : Name ->ora<*>Filename -> srdc<*>time
435,2021-12-20,15:51:32.231,PST,INFO,26127-128,Global,isNonSRDCEvent - true,f409e22f,isNonSRDCEvent - <*>
436,2021-12-20,15:51:32.232,PST,INFO,26127-128,Global,Adding event to localEventsForMC on den00xrz,bbac7bd8,Adding event to localEventsForMC on den<*>xrz
437,2021-12-20,15:51:32.232,PST,INFO,26127-128,Global,Adding event to localEventsForMC with collection id 20211220235131 - 2021-12-20 15:27:33.077  ORAROOTAGENT(18549) CRS-5822: Agent '/scratch/u01/app/grid/product/bin/orarootagent_root' disconnected from server. Details at (:CRSAGF00117:) {0:1:11} in /scratch/u01/app/grid_base/diag/crs/den00xrz/crs/trace/ohasd_orarootagent_root.trc.,be878e33,Adding event to localEventsForMC with collection id <*> - <*> <*> <*> <*> <*> <*>
438,2021-12-20,15:51:32.232,PST,INFO,26127-128,Global,AddToCriticalEvents collectionId - 20211220235131,46f5ada1,AddToCriticalEvents collectionId - <*>
439,2021-12-20,15:51:32.232,PST,INFO,26127-128,DriverClassMT,Added CriticalEvent - Collection ID : 20211220235131den00xrz,74df8d8e,Added CriticalEvent - Collection ID : <*>den<*>xrz
440,2021-12-20,15:51:32.232,PST,INFO,26127-128,DriverClassMT,"Indexing the record - {""data_type"": ""event"",""hostname"": ""den00xrz"",""timestamp"": 20211220232733077,""event_id"": ""AD4A185738AEBBA9E053D598EB0A1578"",""name"": ""CRS-5822"",""content"": ""2021-12-20 15:27:33.077  ORAROOTAGENT(18549) CRS-5822: Agent '/scratch/u01/app/grid/product/bin/orarootagent_root' disconnected from server. Details at (:CRSAGF00117:) {0:1:11} in /scratch/u01/app/grid_base/diag/crs/den00xrz/crs/trace/ohasd_orarootagent_root.trc."",""collectionid"": ""20211220235131den00xrz"",""source"": ""alert.log"",""source_path"": ""/scratch/u01/app/grid_base/diag/crs/den00xrz/crs/trace/alert.log"",""source_type"": ""CRS Alert Log"",""component"": ""CRS"",""database"": """",""instance"": """",""flood_controlled"": ""false"",""alertlevel"": 1}",1a8a3983,"Indexing the record - {""data<*>id"": <*> <*> <*> <*> <*> <*> <*> <*>"
441,2021-12-20,15:51:32.232,PST,INFO,26127-130,TrimZipHandler,Starting : criticalEventsID : 20211220235131,36cc7433,Starting : criticalEventsID : <*>
442,2021-12-20,15:51:32.233,PST,INFO,26127-130,TrimZipHandler,Sleeping for 5 minutes to collect events,5f7d79f4,Sleeping for <*> minutes to collect events
443,2021-12-20,15:51:32.233,PST,INFO,26127-126,Global,"adding to queueInstance terminated by USER, pid = 17498, Event NameInstance terminated",024436c3,"adding to queueInstance terminated by USER, pid = <*>, Event NameInstance terminated"
444,2021-12-20,15:51:32.233,PST,INFO,26127-126,Global,Setting CriticalEventsID for valid Critical Event,88c89481,Setting CriticalEventsID for valid Critical Event
445,2021-12-20,15:51:32.233,PST,INFO,26127-126,Global,CriticalEventsID : 20211220235131,4e3ef687,CriticalEventsID : <*>
446,2021-12-20,15:51:32.233,PST,INFO,26127-126,Global,SRDCCriticalEventsID : {},1707c1ae,SRDCCriticalEventsID : <*>
447,2021-12-20,15:51:32.233,PST,INFO,26127-126,Global,CriticalEvents is not null size : 1,2b65e3e5,CriticalEvents is not null size : <*>
448,2021-12-20,15:51:32.234,PST,INFO,26127-126,Global,"Adding critical event: Instance terminated by USER, pid = 17498Time: 2021-12-20T23:38:37Z",d74e30e0,Adding critical event: <*> <*> <*> <*> <*> <*> <*> <*>-<*>-<*>T<*>:<*>:<*>Z
449,2021-12-20,15:51:32.237,PST,INFO,26127-126,Global,isNonSRDCEvent - true,f409e22f,isNonSRDCEvent - <*>
450,2021-12-20,15:51:32.237,PST,INFO,26127-126,Global,Setting merged collection variables to den00xrz:20211220235131,4dab5a43,Setting merged collection variables to den<*>xrz:<*>
451,2021-12-20,15:51:32.237,PST,INFO,26127-126,Global,Merged collection InitiatingNode:CollectionId - den00xrz:20211220235131,dadf6cfc,Merged collection <*> <*> <*>
452,2021-12-20,15:51:32.237,PST,INFO,26127-126,Global,Merged collection details - den00xrz:20211220235131,dadf6cfc,Merged collection <*> <*> <*>
453,2021-12-20,15:51:32.238,PST,INFO,26127-126,Global,Adding event to localEventsForMC on den00xrz,bbac7bd8,Adding event to localEventsForMC on den<*>xrz
454,2021-12-20,15:51:32.238,PST,INFO,26127-126,Global,"Adding event to localEventsForMC with collection id 20211220235131 - Instance terminated by USER, pid = 17498",c2a25585,Adding event to localEventsForMC with collection id <*> - <*> <*> <*> <*> <*> <*> <*>
455,2021-12-20,15:51:32.238,PST,INFO,26127-126,Global,AddToCriticalEvents collectionId - 20211220235131,46f5ada1,AddToCriticalEvents collectionId - <*>
456,2021-12-20,15:51:32.238,PST,INFO,26127-126,DriverClassMT,Added CriticalEvent - Collection ID : 20211220235131den00xrz,74df8d8e,Added CriticalEvent - Collection ID : <*>den<*>xrz
457,2021-12-20,15:51:32.238,PST,INFO,26127-126,DriverClassMT,"Indexing the record - {""data_type"": ""event"",""hostname"": ""den00xrz"",""timestamp"": 20211220233837000,""event_id"": ""991C42E9E746F4F7E040E50A1FC062E5"",""name"": ""Instance terminated"",""content"": ""Instance terminated by USER, pid = 17498"",""collectionid"": ""20211220235131den00xrz"",""source"": ""alert_orcl1.log"",""source_path"": ""/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log"",""source_type"": ""Alert Log - DB"",""component"": ""RDBMS"",""database"": ""orcl"",""instance"": ""orcl1"",""flood_controlled"": ""false"",""alertlevel"": 1}",25054522,"Indexing the record - {""data<*>path"": <*>"
458,2021-12-20,15:51:32.318,PST,INFO,26127-126,DriverClassMT,Instance termination/shutdown event received for the instance orcl1,65c94f3b,Instance termination<*>
459,2021-12-20,15:51:32.480,PST,INFO,26127-126,DriverClassMT,Line Contains Release Version:Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production,22b5aa7a,Line Contains Release Version:Oracle Database <*>c Enterprise Edition Release <*>.<*>.<*>.<*>.<*> - Production
460,2021-12-20,15:51:32.480,PST,INFO,26127-126,DriverClassMT,"FileEntity Oracle Version:19.0.0.0.0, Oracle Ver from str:19.0.0.0.0",61b8e192,FileEntity Oracle <*> Oracle Ver from str:<*>.<*>.<*>.<*>.<*>
461,2021-12-20,15:51:32.481,PST,INFO,26127-126,DriverClassMT,DriverClassMT oracleversion from fileEntity = 19.0.0.0.0,e31d15fb,DriverClassMT oracleversion from fileEntity = <*>.<*>.<*>.<*>.<*>
462,2021-12-20,15:51:32.481,PST,INFO,26127-126,DriverClassMT,"DriverClassMT oracleversion fileEntityOracleVersion : 19.0.0.0.0, fileEntityInstance : orcl1",7399fc51,DriverClassMT oracleversion fileEntityOracleVersion : <*> fileEntityInstance : <*>
463,2021-12-20,15:51:32.481,PST,INFO,26127-126,DriverClassMT,DriverClassMT oracleversion from alert log = 19.0.0.0.0,c1c4d0ba,DriverClassMT oracleversion from alert log = <*>.<*>.<*>.<*>.<*>
464,2021-12-20,15:51:32.481,PST,INFO,26127-126,DriverClassMT,"DriverClassMT oracleversion, database : orcl, instance : orcl1, component : RDBMS, category : ALERT, type : Alert Log - DB, oracleverion: 19.0.0.0.0",f4f9b67b,"DriverClassMT oracleversion, database : <*> instance : <*> component : <*> category : ALERT, type : Alert Log - <*> oracleverion: <*>.<*>.<*>.<*>.<*>"
465,2021-12-20,15:51:32.746,PST,INFO,26127-127,DriverClassMT,AddCriticalEvent : 2021-12-20T23:27:14Z : /scratch/u01/app/grid_base/diag/asm/+asm/+ASM1/trace/alert_+ASM1.log : SQL> ALTER DISKGROUP ALL DISMOUNT /* asm agent *//* {0:0:230} */,c694a7e8,AddCriticalEvent : <*> : <*>
466,2021-12-20,15:51:32.748,PST,INFO,26127-127,Global,"adding to queueSQL> ALTER DISKGROUP ALL DISMOUNT /* asm agent *//* {0:0:230} */, Event NameORA-ERRORCODE",a614dfbf,adding to <*> ALTER DISKGROUP ALL DISMOUNT <*>/<*><*>
467,2021-12-20,15:51:32.748,PST,INFO,26127-127,Global,Setting CriticalEventsID for valid Critical Event,88c89481,Setting CriticalEventsID for valid Critical Event
468,2021-12-20,15:51:32.748,PST,INFO,26127-127,Global,CriticalEventsID : 20211220235131,4e3ef687,CriticalEventsID : <*>
469,2021-12-20,15:51:32.748,PST,INFO,26127-127,Global,SRDCCriticalEventsID : {},1707c1ae,SRDCCriticalEventsID : <*>
470,2021-12-20,15:51:32.748,PST,INFO,26127-127,Global,CriticalEvents is not null size : 2,2b65e3e5,CriticalEvents is not null size : <*>
471,2021-12-20,15:51:32.748,PST,INFO,26127-127,Global,Adding critical event: SQL> ALTER DISKGROUP ALL DISMOUNT /* asm agent *//* {0:0:230} */Time: 2021-12-20T23:27:14Z,4eb88c49,Adding critical event: <*> <*> <*> <*> <*> <*>
472,2021-12-20,15:51:32.749,PST,INFO,26127-127,Global,isNonSRDCEvent - true,f409e22f,isNonSRDCEvent - <*>
473,2021-12-20,15:51:32.749,PST,INFO,26127-127,Global,Adding event to localEventsForMC on den00xrz,bbac7bd8,Adding event to localEventsForMC on den<*>xrz
474,2021-12-20,15:51:32.750,PST,INFO,26127-127,Global,Adding event to localEventsForMC with collection id 20211220235131 - SQL> ALTER DISKGROUP ALL DISMOUNT /* asm agent *//* {0:0:230} */,be878e33,Adding event to localEventsForMC with collection id <*> - <*> <*> <*> <*> <*> <*>
475,2021-12-20,15:51:32.750,PST,INFO,26127-127,Global,AddToCriticalEvents collectionId - 20211220235131,46f5ada1,AddToCriticalEvents collectionId - <*>
476,2021-12-20,15:51:32.750,PST,INFO,26127-127,DriverClassMT,Added CriticalEvent - Collection ID : 20211220235131den00xrz,74df8d8e,Added CriticalEvent - Collection ID : <*>den<*>xrz
477,2021-12-20,15:51:32.750,PST,INFO,26127-127,DriverClassMT,"Indexing the record - {""data_type"": ""event"",""hostname"": ""den00xrz"",""timestamp"": 20211220232714000,""event_id"": ""AD9C61DF7768F198E053D198EB0A9DCA"",""name"": ""ORA-ERRORCODE"",""content"": ""SQL> ALTER DISKGROUP ALL DISMOUNT /* asm agent *//* {0:0:230} */"",""collectionid"": ""20211220235131den00xrz"",""source"": ""alert_+ASM1.log"",""source_path"": ""/scratch/u01/app/grid_base/diag/asm/+asm/+ASM1/trace/alert_+ASM1.log"",""source_type"": ""Alert Log - ASM"",""component"": ""ASM"",""database"": """",""instance"": ""+ASM1"",""flood_controlled"": ""false"",""alertlevel"": 1}",1a8a3983,"Indexing the record - {""data<*>id"": <*> <*> <*> <*> <*> <*> <*> <*>"
478,2021-12-20,15:51:32.795,PST,INFO,26127-127,FloodControlManager,"Checking FC Event : ORA-ERRORCODE, Component : ASM, Arg : null, Event Date : Mon Dec 20 15:27:15 PST 2021",c0328468,Checking FC Event : <*> Component : <*> Arg : <*> Event Date : Mon Dec <*> <*>:<*>:<*> PST <*>
479,2021-12-20,15:51:32.804,PST,INFO,26127-127,DriverClassMT,"Check incidents cmd: /opt/oracle.ahf/ahf/bin/ahfctl  adrci, -ohome, /scratch/u01/app/grid/product, -adrbase, /scratch/u01/app/grid_base, -adrhome, /scratch/u01/app/grid_base/diag/asm/+asm/+ASM1, -execute, show incidents -p ""error_number = ORA-ERRORCODE and create_time between '2021-12-20 23:27:14.000000 +00:00' and '2021-12-20 23:27:17.000000 +00:00' and flood_controlled = 1"" -mode brief",81456db7,Check incidents cmd: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>
480,2021-12-20,15:51:32.838,PST,INFO,26127-126,DriverClassMT,Instance termination/shutdown event received for the instance orcl1,65c94f3b,Instance termination<*>
481,2021-12-20,15:51:32.867,PST,INFO,26127-126,DriverClassMT,Line Contains Release Version:Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production,22b5aa7a,Line Contains Release Version:Oracle Database <*>c Enterprise Edition Release <*>.<*>.<*>.<*>.<*> - Production
482,2021-12-20,15:51:32.867,PST,INFO,26127-126,DriverClassMT,"FileEntity Oracle Version:19.0.0.0.0, Oracle Ver from str:19.0.0.0.0",61b8e192,FileEntity Oracle <*> Oracle Ver from str:<*>.<*>.<*>.<*>.<*>
483,2021-12-20,15:51:32.868,PST,INFO,26127-126,DriverClassMT,DriverClassMT oracleversion from fileEntity = 19.0.0.0.0,e31d15fb,DriverClassMT oracleversion from fileEntity = <*>.<*>.<*>.<*>.<*>
484,2021-12-20,15:51:32.868,PST,INFO,26127-126,DriverClassMT,"DriverClassMT oracleversion fileEntityOracleVersion : 19.0.0.0.0, fileEntityInstance : orcl1",7399fc51,DriverClassMT oracleversion fileEntityOracleVersion : <*> fileEntityInstance : <*>
485,2021-12-20,15:51:32.868,PST,INFO,26127-126,DriverClassMT,DriverClassMT oracleversion from alert log = 19.0.0.0.0,c1c4d0ba,DriverClassMT oracleversion from alert log = <*>.<*>.<*>.<*>.<*>
486,2021-12-20,15:51:32.868,PST,INFO,26127-126,DriverClassMT,"DriverClassMT oracleversion, database : orcl, instance : orcl1, component : RDBMS, category : ALERT, type : Alert Log - DB, oracleverion: 19.0.0.0.0",f4f9b67b,"DriverClassMT oracleversion, database : <*> instance : <*> component : <*> category : ALERT, type : Alert Log - <*> oracleverion: <*>.<*>.<*>.<*>.<*>"
487,2021-12-20,15:51:33.372,PST,INFO,26127-126,DriverClassMT,Instance termination/shutdown event received for the instance orcl1,65c94f3b,Instance termination<*>
488,2021-12-20,15:51:33.403,PST,INFO,26127-126,DriverClassMT,Line Contains Release Version:Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production,22b5aa7a,Line Contains Release Version:Oracle Database <*>c Enterprise Edition Release <*>.<*>.<*>.<*>.<*> - Production
